student_id,gender,branch,category,department,heightcm,weightkg,financial_status,parttime_job
60454,Male,ECE,GEN,bca,160.0,60.0,good,no
60455,Male,ECE,GEN,bca,160.0,60.0,good,no
60456,Male,ECE,GEN,bca,160.0,60.0,good,no
60457,Male,ECE,GEN,bca,160.0,60.0,good,no
60458,Male,ECE,GEN,bca,160.0,60.0,good,no
60459,Male,ECE,GEN,bca,160.0,60.0,good,no
60460,Male,ECE,GEN,bca,160.0,60.0,good,no
60461,Male,ECE,GEN,bca,160.0,60.0,good,no
60462,Male,ECE,GEN,bca,160.0,60.0,good,no
60463,Male,ECE,GEN,bca,160.0,60.0,good,no
60464,Male,ECE,GEN,bca,160.0,60.0,good,no
60465,Male,ECE,GEN,bca,160.0,60.0,good,no
60466,Male,ECE,GEN,bca,160.0,60.0,good,no
60467,Male,ECE,GEN,bca,160.0,60.0,good,no
60468,Male,ECE,GEN,bca,160.0,60.0,good,no
60469,Male,ECE,GEN,bca,160.0,60.0,good,no
60470,Male,ECE,GEN,bca,160.0,60.0,good,no
60471,Male,ECE,GEN,bca,160.0,60.0,good,no
60472,Male,ECE,GEN,bca,160.0,60.0,good,no
60473,Male,ECE,GEN,bca,160.0,60.0,good,no
60474,Male,ECE,GEN,bca,160.0,60.0,good,no
60475,Male,ECE,GEN,bca,160.0,60.0,good,no
60476,Male,ECE,GEN,bca,160.0,60.0,good,no
60477,Male,ECE,GEN,bca,160.0,60.0,good,no
60478,Male,ECE,GEN,bca,160.0,60.0,good,no
60479,Male,ECE,GEN,bca,160.0,60.0,good,no
60480,Male,ECE,GEN,bca,160.0,60.0,good,no
60481,Male,ECE,GEN,bca,160.0,60.0,good,no
60482,Male,ECE,GEN,bca,160.0,60.0,good,no
60483,Male,ECE,GEN,bca,160.0,60.0,good,no
60484,Male,ECE,GEN,bca,160.0,60.0,good,no
60485,Male,ECE,GEN,bca,160.0,60.0,good,no
60486,Male,ECE,GEN,bca,160.0,60.0,good,no
60487,Male,ECE,GEN,bca,160.0,60.0,good,no
60488,Male,ECE,GEN,bca,160.0,60.0,good,no
60489,Male,ECE,GEN,bca,160.0,60.0,good,no
60490,Male,ECE,GEN,bca,160.0,60.0,good,no
60491,Male,ECE,GEN,bca,160.0,60.0,good,no
60492,Male,ECE,GEN,bca,160.0,60.0,good,no
60493,Male,ECE,GEN,bca,160.0,60.0,good,no
60494,Male,ECE,GEN,bca,160.0,60.0,good,no
60495,Male,ECE,GEN,bca,160.0,60.0,good,no
60496,Male,ECE,GEN,bca,160.0,60.0,good,no
60497,Male,ECE,GEN,bca,160.0,60.0,good,no
60498,Male,ECE,GEN,bca,160.0,60.0,good,no
60499,Male,ECE,GEN,bca,160.0,60.0,good,no
60500,Male,ECE,GEN,bca,160.0,60.0,good,no
60501,Male,ECE,GEN,bca,160.0,60.0,good,no
60502,Male,ECE,GEN,bca,160.0,60.0,good,no
60503,Male,ECE,GEN,bca,160.0,60.0,good,no
60504,Male,ECE,GEN,bca,160.0,60.0,good,no
60505,Male,ECE,GEN,bca,160.0,60.0,good,no
60506,Male,ECE,GEN,bca,160.0,60.0,good,no
60507,Male,ECE,GEN,bca,160.0,60.0,good,no
60508,Male,ECE,GEN,bca,160.0,60.0,good,no
60509,Male,ECE,GEN,bca,160.0,60.0,good,no
60510,Male,ECE,GEN,bca,160.0,60.0,good,no
60511,Male,ECE,GEN,bca,160.0,60.0,good,no
60512,Male,ECE,GEN,bca,160.0,60.0,good,no
60513,Male,ECE,GEN,bca,160.0,60.0,good,no
60514,Male,ECE,GEN,bca,160.0,60.0,good,no
60515,Male,ECE,GEN,bca,160.0,60.0,good,no
60516,Male,ECE,GEN,bca,160.0,60.0,good,no
60517,Male,ECE,GEN,bca,160.0,60.0,good,no
60518,Male,ECE,GEN,bca,160.0,60.0,good,no
60519,Male,ECE,GEN,bca,160.0,60.0,good,no
60520,Male,ECE,GEN,bca,160.0,60.0,good,no
60521,Male,ECE,GEN,bca,160.0,60.0,good,no
60522,Male,ECE,GEN,bca,160.0,60.0,good,no
60523,Male,ECE,GEN,bca,160.0,60.0,good,no
60524,Male,ECE,GEN,bca,160.0,60.0,good,no
60525,Male,ECE,GEN,bca,160.0,60.0,good,no
60526,Male,ECE,GEN,bca,160.0,60.0,good,no
60527,Male,ECE,GEN,bca,160.0,60.0,good,no
60528,Male,ECE,GEN,bca,160.0,60.0,good,no
60529,Male,ECE,GEN,bca,160.0,60.0,good,no
60530,Male,ECE,GEN,bca,160.0,60.0,good,no
60531,Male,ECE,GEN,bca,160.0,60.0,good,no
60532,Male,ECE,GEN,bca,160.0,60.0,good,no
60533,Male,ECE,GEN,bca,160.0,60.0,good,no
60534,Male,ECE,GEN,bca,160.0,60.0,good,no
60535,Male,ECE,GEN,bca,160.0,60.0,good,no
60536,Male,ECE,GEN,bca,160.0,60.0,good,no
60537,Male,ECE,GEN,bca,160.0,60.0,good,no
60538,Male,ECE,GEN,bca,160.0,60.0,good,no
60539,Male,ECE,GEN,bca,160.0,60.0,good,no
60540,Male,ECE,GEN,bca,160.0,60.0,good,no
60541,Male,ECE,GEN,bca,160.0,60.0,good,no
60542,Male,ECE,GEN,bca,160.0,60.0,good,no
60543,Male,ECE,GEN,bca,160.0,60.0,good,no
60544,Male,ECE,GEN,bca,160.0,60.0,good,no
60545,Male,ECE,GEN,bca,160.0,60.0,good,no
60546,Male,ECE,GEN,bca,160.0,60.0,good,no
60547,Male,ECE,GEN,bca,160.0,60.0,good,no
60548,Male,ECE,GEN,bca,160.0,60.0,good,no
60549,Male,ECE,GEN,bca,160.0,60.0,good,no
60550,Male,ECE,GEN,bca,160.0,60.0,good,no
60551,Male,ECE,GEN,bca,160.0,60.0,good,no
60552,Male,ECE,GEN,bca,160.0,60.0,good,no
60553,Male,ECE,GEN,bca,160.0,60.0,good,no
60554,Male,ECE,GEN,bca,160.0,60.0,good,no
60555,Male,ECE,GEN,bca,160.0,60.0,good,no
60556,Male,ECE,GEN,bca,160.0,60.0,good,no
60557,Male,ECE,GEN,bca,160.0,60.0,good,no
60558,Male,ECE,GEN,bca,160.0,60.0,good,no
60559,Male,ECE,GEN,bca,160.0,60.0,good,no
60560,Male,ECE,GEN,bca,160.0,60.0,good,no
60561,Male,ECE,GEN,bca,160.0,60.0,good,no
60562,Male,ECE,GEN,bca,160.0,60.0,good,no
60563,Male,ECE,GEN,bca,160.0,60.0,good,no
60564,Male,ECE,GEN,bca,160.0,60.0,good,no
60565,Male,ECE,GEN,bca,160.0,60.0,good,no
60566,Male,ECE,GEN,bca,160.0,60.0,good,no
60567,Male,ECE,GEN,bca,160.0,60.0,good,no
60568,Male,ECE,GEN,bca,160.0,60.0,good,no
60569,Male,ECE,GEN,bca,160.0,60.0,good,no
60570,Male,ECE,GEN,bca,160.0,60.0,good,no
60571,Male,ECE,GEN,bca,160.0,60.0,good,no
60572,Male,ECE,GEN,bca,160.0,60.0,good,no
60573,Male,ECE,GEN,bca,160.0,60.0,good,no
60574,Male,ECE,GEN,bca,160.0,60.0,good,no
60575,Male,ECE,GEN,bca,160.0,60.0,good,no
60576,Male,ECE,GEN,bca,160.0,60.0,good,no
60577,Male,ECE,GEN,bca,160.0,60.0,good,no
60578,Male,ECE,GEN,bca,160.0,60.0,good,no
60579,Male,ECE,GEN,bca,160.0,60.0,good,no
60580,Male,ECE,GEN,bca,160.0,60.0,good,no
60581,Male,ECE,GEN,bca,160.0,60.0,good,no
60582,Male,ECE,GEN,bca,160.0,60.0,good,no
60583,Male,ECE,GEN,bca,160.0,60.0,good,no
60584,Male,ECE,GEN,bca,160.0,60.0,good,no
60585,Male,ECE,GEN,bca,160.0,60.0,good,no
60586,Male,ECE,GEN,bca,160.0,60.0,good,no
60587,Male,ECE,GEN,bca,160.0,60.0,good,no
60588,Male,ECE,GEN,bca,160.0,60.0,good,no
60589,Male,ECE,GEN,bca,160.0,60.0,good,no
60590,Male,ECE,GEN,bca,160.0,60.0,good,no
60591,Male,ECE,GEN,bca,160.0,60.0,good,no
60592,Male,ECE,GEN,bca,160.0,60.0,good,no
60593,Male,ECE,GEN,bca,160.0,60.0,good,no
60594,Male,ECE,GEN,bca,160.0,60.0,good,no
60595,Male,ECE,GEN,bca,160.0,60.0,good,no
60596,Male,ECE,GEN,bca,160.0,60.0,good,no
60597,Male,ECE,GEN,bca,160.0,60.0,good,no
60598,Male,ECE,GEN,bca,160.0,60.0,good,no
60599,Male,ECE,GEN,bca,160.0,60.0,good,no
60600,Male,ECE,GEN,bca,160.0,60.0,good,no
60601,Male,ECE,GEN,bca,160.0,60.0,good,no
60602,Male,ECE,GEN,bca,160.0,60.0,good,no
60603,Male,ECE,GEN,bca,160.0,60.0,good,no
60604,Male,ECE,GEN,bca,160.0,60.0,good,no
60605,Male,ECE,GEN,bca,160.0,60.0,good,no
60606,Male,ECE,GEN,bca,160.0,60.0,good,no
60607,Male,ECE,GEN,bca,160.0,60.0,good,no
60608,Male,ECE,GEN,bca,160.0,60.0,good,no
60609,Male,ECE,GEN,bca,160.0,60.0,good,no
60610,Male,ECE,GEN,bca,160.0,60.0,good,no
60611,Male,ECE,GEN,bca,160.0,60.0,good,no
60612,Male,ECE,GEN,bca,160.0,60.0,good,no
60613,Male,ECE,GEN,bca,160.0,60.0,good,no
60614,Male,ECE,GEN,bca,160.0,60.0,good,no
60615,Male,ECE,GEN,bca,160.0,60.0,good,no
60616,Male,ECE,GEN,bca,160.0,60.0,good,no
60617,Male,ECE,GEN,bca,160.0,60.0,good,no
60618,Male,ECE,GEN,bca,160.0,60.0,good,no
60619,Male,ECE,GEN,bca,160.0,60.0,good,no
60620,Male,ECE,GEN,bca,160.0,60.0,good,no
60621,Male,ECE,GEN,bca,160.0,60.0,good,no
60622,Male,ECE,GEN,bca,160.0,60.0,good,no
60623,Male,ECE,GEN,bca,160.0,60.0,good,no
60624,Male,ECE,GEN,bca,160.0,60.0,good,no
60625,Male,ECE,GEN,bca,160.0,60.0,good,no
60626,Male,ECE,GEN,bca,160.0,60.0,good,no
60627,Male,ECE,GEN,bca,160.0,60.0,good,no
60628,Male,ECE,GEN,bca,160.0,60.0,good,no
60629,Male,ECE,GEN,bca,160.0,60.0,good,no
60630,Male,ECE,GEN,bca,160.0,60.0,good,no
60631,Male,ECE,GEN,bca,160.0,60.0,good,no
60632,Male,ECE,GEN,bca,160.0,60.0,good,no
60633,Male,ECE,GEN,bca,160.0,60.0,good,no
60634,Male,ECE,GEN,bca,160.0,60.0,good,no
60635,Male,ECE,GEN,bca,160.0,60.0,good,no
60636,Male,ECE,GEN,bca,160.0,60.0,good,no
60637,Male,ECE,GEN,bca,160.0,60.0,good,no
60638,Male,ECE,GEN,bca,160.0,60.0,good,no
60639,Male,ECE,GEN,bca,160.0,60.0,good,no
60640,Male,ECE,GEN,bca,160.0,60.0,good,no
60641,Male,ECE,GEN,bca,160.0,60.0,good,no
60642,Male,ECE,GEN,bca,160.0,60.0,good,no
60643,Male,ECE,GEN,bca,160.0,60.0,good,no
60644,Male,ECE,GEN,bca,160.0,60.0,good,no
60645,Male,ECE,GEN,bca,160.0,60.0,good,no
60646,Male,ECE,GEN,bca,160.0,60.0,good,no
60647,Male,ECE,GEN,bca,160.0,60.0,good,no
60648,Male,ECE,GEN,bca,160.0,60.0,good,no
60649,Male,ECE,GEN,bca,160.0,60.0,good,no
60650,Male,ECE,GEN,bca,160.0,60.0,good,no
60651,Male,ECE,GEN,bca,160.0,60.0,good,no
60652,Male,ECE,GEN,bca,160.0,60.0,good,no
60653,Male,ECE,GEN,bca,160.0,60.0,good,no
60654,Male,ECE,GEN,bca,160.0,60.0,good,no
60655,Male,ECE,GEN,bca,160.0,60.0,good,no
60656,Male,ECE,GEN,bca,160.0,60.0,good,no
60657,Male,ECE,GEN,bca,160.0,60.0,good,no
60658,Male,ECE,GEN,bca,160.0,60.0,good,no
60659,Male,ECE,GEN,bca,160.0,60.0,good,no
60660,Male,ECE,GEN,bca,160.0,60.0,good,no
60661,Male,ECE,GEN,bca,160.0,60.0,good,no
60662,Male,ECE,GEN,bca,160.0,60.0,good,no
60663,Male,ECE,GEN,bca,160.0,60.0,good,no
60664,Male,ECE,GEN,bca,160.0,60.0,good,no
60665,Male,ECE,GEN,bca,160.0,60.0,good,no
60666,Male,ECE,GEN,bca,160.0,60.0,good,no
60667,Male,ECE,GEN,bca,160.0,60.0,good,no
60668,Male,ECE,GEN,bca,160.0,60.0,good,no
60669,Male,ECE,GEN,bca,160.0,60.0,good,no
60670,Male,ECE,GEN,bca,160.0,60.0,good,no
60671,Male,ECE,GEN,bca,160.0,60.0,good,no
60672,Male,ECE,GEN,bca,160.0,60.0,good,no
60673,Male,ECE,GEN,bca,160.0,60.0,good,no
60674,Male,ECE,GEN,bca,160.0,60.0,good,no
60675,Male,ECE,GEN,bca,160.0,60.0,good,no
60676,Male,ECE,GEN,bca,160.0,60.0,good,no
60677,Male,ECE,GEN,bca,160.0,60.0,good,no
60678,Male,ECE,GEN,bca,160.0,60.0,good,no
60679,Male,ECE,GEN,bca,160.0,60.0,good,no
60680,Male,ECE,GEN,bca,160.0,60.0,good,no
60681,Male,ECE,GEN,bca,160.0,60.0,good,no
60682,Male,ECE,GEN,bca,160.0,60.0,good,no
60683,Male,ECE,GEN,bca,160.0,60.0,good,no
60684,Male,ECE,GEN,bca,160.0,60.0,good,no
60685,Male,ECE,GEN,bca,160.0,60.0,good,no
60686,Male,ECE,GEN,bca,160.0,60.0,good,no
60687,Male,ECE,GEN,bca,160.0,60.0,good,no
60688,Male,ECE,GEN,bca,160.0,60.0,good,no
60689,Male,ECE,GEN,bca,160.0,60.0,good,no
60690,Male,ECE,GEN,bca,160.0,60.0,good,no
60691,Male,ECE,GEN,bca,160.0,60.0,good,no
60692,Male,ECE,GEN,bca,160.0,60.0,good,no
60693,Male,ECE,GEN,bca,160.0,60.0,good,no
60694,Male,ECE,GEN,bca,160.0,60.0,good,no
60695,Male,ECE,GEN,bca,160.0,60.0,good,no
60696,Male,ECE,GEN,bca,160.0,60.0,good,no
60697,Male,ECE,GEN,bca,160.0,60.0,good,no
60698,Male,ECE,GEN,bca,160.0,60.0,good,no
60699,Male,ECE,GEN,bca,160.0,60.0,good,no
60700,Male,ECE,GEN,bca,160.0,60.0,good,no
60701,Male,ECE,GEN,bca,160.0,60.0,good,no
60702,Male,ECE,GEN,bca,160.0,60.0,good,no
60703,Male,ECE,GEN,bca,160.0,60.0,good,no
60704,Male,ECE,GEN,bca,160.0,60.0,good,no
60705,Male,ECE,GEN,bca,160.0,60.0,good,no
60706,Male,ECE,GEN,bca,160.0,60.0,good,no
60707,Male,ECE,GEN,bca,160.0,60.0,good,no
60708,Male,ECE,GEN,bca,160.0,60.0,good,no
60709,Male,ECE,GEN,bca,160.0,60.0,good,no
60710,Male,ECE,GEN,bca,160.0,60.0,good,no
60711,Male,ECE,GEN,bca,160.0,60.0,good,no
60712,Male,ECE,GEN,bca,160.0,60.0,good,no
60713,Male,ECE,GEN,bca,160.0,60.0,good,no
60714,Male,ECE,GEN,bca,160.0,60.0,good,no
60715,Male,ECE,GEN,bca,160.0,60.0,good,no
60716,Male,ECE,GEN,bca,160.0,60.0,good,no
60717,Male,ECE,GEN,bca,160.0,60.0,good,no
60718,Male,ECE,GEN,bca,160.0,60.0,good,no
60719,Male,ECE,GEN,bca,160.0,60.0,good,no
60720,Male,ECE,GEN,bca,160.0,60.0,good,no
60721,Male,ECE,GEN,bca,160.0,60.0,good,no
60722,Male,ECE,GEN,bca,160.0,60.0,good,no
60723,Male,ECE,GEN,bca,160.0,60.0,good,no
60724,Male,ECE,GEN,bca,160.0,60.0,good,no
60725,Male,ECE,GEN,bca,160.0,60.0,good,no
60726,Male,ECE,GEN,bca,160.0,60.0,good,no
60727,Male,ECE,GEN,bca,160.0,60.0,good,no
60728,Male,ECE,GEN,bca,160.0,60.0,good,no
60729,Male,ECE,GEN,bca,160.0,60.0,good,no
60730,Male,ECE,GEN,bca,160.0,60.0,good,no
60731,Male,ECE,GEN,bca,160.0,60.0,good,no
60732,Male,ECE,GEN,bca,160.0,60.0,good,no
60733,Male,ECE,GEN,bca,160.0,60.0,good,no
60734,Male,ECE,GEN,bca,160.0,60.0,good,no
60735,Male,ECE,GEN,bca,160.0,60.0,good,no
60736,Male,ECE,GEN,bca,160.0,60.0,good,no
60737,Male,ECE,GEN,bca,160.0,60.0,good,no
60738,Male,ECE,GEN,bca,160.0,60.0,good,no
60739,Male,ECE,GEN,bca,160.0,60.0,good,no
60740,Male,ECE,GEN,bca,160.0,60.0,good,no
60741,Male,ECE,GEN,bca,160.0,60.0,good,no
60742,Male,ECE,GEN,bca,160.0,60.0,good,no
60743,Male,ECE,GEN,bca,160.0,60.0,good,no
60744,Male,ECE,GEN,bca,160.0,60.0,good,no
60745,Male,ECE,GEN,bca,160.0,60.0,good,no
60746,Male,ECE,GEN,bca,160.0,60.0,good,no
60747,Male,ECE,GEN,bca,160.0,60.0,good,no
60748,Male,ECE,GEN,bca,160.0,60.0,good,no
60749,Male,ECE,GEN,bca,160.0,60.0,good,no
60750,Male,ECE,GEN,bca,160.0,60.0,good,no
60751,Male,ECE,GEN,bca,160.0,60.0,good,no
60752,Male,ECE,GEN,bca,160.0,60.0,good,no
60753,Male,ECE,GEN,bca,160.0,60.0,good,no
60754,Male,ECE,GEN,bca,160.0,60.0,good,no
60755,Male,ECE,GEN,bca,160.0,60.0,good,no
60756,Male,ECE,GEN,bca,160.0,60.0,good,no
60757,Male,ECE,GEN,bca,160.0,60.0,good,no
60758,Male,ECE,GEN,bca,160.0,60.0,good,no
60759,Male,ECE,GEN,bca,160.0,60.0,good,no
60760,Male,ECE,GEN,bca,160.0,60.0,good,no
60761,Male,ECE,GEN,bca,160.0,60.0,good,no
60762,Male,ECE,GEN,bca,160.0,60.0,good,no
60763,Male,ECE,GEN,bca,160.0,60.0,good,no
60764,Male,ECE,GEN,bca,160.0,60.0,good,no
60765,Male,ECE,GEN,bca,160.0,60.0,good,no
60766,Male,ECE,GEN,bca,160.0,60.0,good,no
60767,Male,ECE,GEN,bca,160.0,60.0,good,no
60768,Male,ECE,GEN,bca,160.0,60.0,good,no
60769,Male,ECE,GEN,bca,160.0,60.0,good,no
60770,Male,ECE,GEN,bca,160.0,60.0,good,no
60771,Male,ECE,GEN,bca,160.0,60.0,good,no
60772,Male,ECE,GEN,bca,160.0,60.0,good,no
60773,Male,ECE,GEN,bca,160.0,60.0,good,no
60774,Male,ECE,GEN,bca,160.0,60.0,good,no
60775,Male,ECE,GEN,bca,160.0,60.0,good,no
60776,Male,ECE,GEN,bca,160.0,60.0,good,no
60777,Male,ECE,GEN,bca,160.0,60.0,good,no
60778,Male,ECE,GEN,bca,160.0,60.0,good,no
60779,Male,ECE,GEN,bca,160.0,60.0,good,no
60780,Male,ECE,GEN,bca,160.0,60.0,good,no
60781,Male,ECE,GEN,bca,160.0,60.0,good,no
60782,Male,ECE,GEN,bca,160.0,60.0,good,no
60783,Male,ECE,GEN,bca,160.0,60.0,good,no
60784,Male,ECE,GEN,bca,160.0,60.0,good,no
60785,Male,ECE,GEN,bca,160.0,60.0,good,no
60786,Male,ECE,GEN,bca,160.0,60.0,good,no
60787,Male,ECE,GEN,bca,160.0,60.0,good,no
60788,Male,ECE,GEN,bca,160.0,60.0,good,no
60789,Male,ECE,GEN,bca,160.0,60.0,good,no
60790,Male,ECE,GEN,bca,160.0,60.0,good,no
60791,Male,ECE,GEN,bca,160.0,60.0,good,no
60792,Male,ECE,GEN,bca,160.0,60.0,good,no
60793,Male,ECE,GEN,bca,160.0,60.0,good,no
60794,Male,ECE,GEN,bca,160.0,60.0,good,no
60795,Male,ECE,GEN,bca,160.0,60.0,good,no
60796,Male,ECE,GEN,bca,160.0,60.0,good,no
60797,Male,ECE,GEN,bca,160.0,60.0,good,no
60798,Male,ECE,GEN,bca,160.0,60.0,good,no
60799,Male,ECE,GEN,bca,160.0,60.0,good,no
60800,Male,ECE,GEN,bca,160.0,60.0,good,no
60801,Male,ECE,GEN,bca,160.0,60.0,good,no
60802,Male,ECE,GEN,bca,160.0,60.0,good,no
60803,Male,ECE,GEN,bca,160.0,60.0,good,no
60804,Male,ECE,GEN,bca,160.0,60.0,good,no
60805,Male,ECE,GEN,bca,160.0,60.0,good,no
60806,Male,ECE,GEN,bca,160.0,60.0,good,no
60807,Male,ECE,GEN,bca,160.0,60.0,good,no
60808,Male,ECE,GEN,bca,160.0,60.0,good,no
60809,Male,ECE,GEN,bca,160.0,60.0,good,no
60810,Male,ECE,GEN,bca,160.0,60.0,good,no
60811,Male,ECE,GEN,bca,160.0,60.0,good,no
60812,Male,ECE,GEN,bca,160.0,60.0,good,no
60813,Male,ECE,GEN,bca,160.0,60.0,good,no
60814,Male,ECE,GEN,bca,160.0,60.0,good,no
60815,Male,ECE,GEN,bca,160.0,60.0,good,no
60816,Male,ECE,GEN,bca,160.0,60.0,good,no
60817,Male,ECE,GEN,bca,160.0,60.0,good,no
60818,Male,ECE,GEN,bca,160.0,60.0,good,no
60819,Male,ECE,GEN,bca,160.0,60.0,good,no
60820,Male,ECE,GEN,bca,160.0,60.0,good,no
60821,Male,ECE,GEN,bca,160.0,60.0,good,no
60822,Male,ECE,GEN,bca,160.0,60.0,good,no
60823,Male,ECE,GEN,bca,160.0,60.0,good,no
60824,Male,ECE,GEN,bca,160.0,60.0,good,no
60825,Male,ECE,GEN,bca,160.0,60.0,good,no
60826,Male,ECE,GEN,bca,160.0,60.0,good,no
60827,Male,ECE,GEN,bca,160.0,60.0,good,no
60828,Male,ECE,GEN,bca,160.0,60.0,good,no
60829,Male,ECE,GEN,bca,160.0,60.0,good,no
60830,Male,ECE,GEN,bca,160.0,60.0,good,no
60831,Male,ECE,GEN,bca,160.0,60.0,good,no
60832,Male,ECE,GEN,bca,160.0,60.0,good,no
60833,Male,ECE,GEN,bca,160.0,60.0,good,no
60834,Male,ECE,GEN,bca,160.0,60.0,good,no
60835,Male,ECE,GEN,bca,160.0,60.0,good,no
60836,Male,ECE,GEN,bca,160.0,60.0,good,no
60837,Male,ECE,GEN,bca,160.0,60.0,good,no
60838,Male,ECE,GEN,bca,160.0,60.0,good,no
60839,Male,ECE,GEN,bca,160.0,60.0,good,no
60840,Male,ECE,GEN,bca,160.0,60.0,good,no
60841,Male,ECE,GEN,bca,160.0,60.0,good,no
60842,Male,ECE,GEN,bca,160.0,60.0,good,no
60843,Male,ECE,GEN,bca,160.0,60.0,good,no
60844,Male,ECE,GEN,bca,160.0,60.0,good,no
60845,Male,ECE,GEN,bca,160.0,60.0,good,no
60846,Male,ECE,GEN,bca,160.0,60.0,good,no
60847,Male,ECE,GEN,bca,160.0,60.0,good,no
60848,Male,ECE,GEN,bca,160.0,60.0,good,no
60849,Male,ECE,GEN,bca,160.0,60.0,good,no
60850,Male,ECE,GEN,bca,160.0,60.0,good,no
60851,Male,ECE,GEN,bca,160.0,60.0,good,no
60852,Male,ECE,GEN,bca,160.0,60.0,good,no
60853,Male,ECE,GEN,bca,160.0,60.0,good,no
60854,Male,ECE,GEN,bca,160.0,60.0,good,no
60855,Male,ECE,GEN,bca,160.0,60.0,good,no
60856,Male,ECE,GEN,bca,160.0,60.0,good,no
60857,Male,ECE,GEN,bca,160.0,60.0,good,no
60858,Male,ECE,GEN,bca,160.0,60.0,good,no
60859,Male,ECE,GEN,bca,160.0,60.0,good,no
60860,Male,ECE,GEN,bca,160.0,60.0,good,no
60861,Male,ECE,GEN,bca,160.0,60.0,good,no
60862,Male,ECE,GEN,bca,160.0,60.0,good,no
60863,Male,ECE,GEN,bca,160.0,60.0,good,no
60864,Male,ECE,GEN,bca,160.0,60.0,good,no
60865,Male,ECE,GEN,bca,160.0,60.0,good,no
60866,Male,ECE,GEN,bca,160.0,60.0,good,no
60867,Male,ECE,GEN,bca,160.0,60.0,good,no
60868,Male,ECE,GEN,bca,160.0,60.0,good,no
60869,Male,ECE,GEN,bca,160.0,60.0,good,no
60870,Male,ECE,GEN,bca,160.0,60.0,good,no
60871,Male,ECE,GEN,bca,160.0,60.0,good,no
60872,Male,ECE,GEN,bca,160.0,60.0,good,no
60873,Male,ECE,GEN,bca,160.0,60.0,good,no
60874,Male,ECE,GEN,bca,160.0,60.0,good,no
60875,Male,ECE,GEN,bca,160.0,60.0,good,no
60876,Male,ECE,GEN,bca,160.0,60.0,good,no
60877,Male,ECE,GEN,bca,160.0,60.0,good,no
60878,Male,ECE,GEN,bca,160.0,60.0,good,no
60879,Male,ECE,GEN,bca,160.0,60.0,good,no
60880,Male,ECE,GEN,bca,160.0,60.0,good,no
60881,Male,ECE,GEN,bca,160.0,60.0,good,no
60882,Male,ECE,GEN,bca,160.0,60.0,good,no
60883,Male,ECE,GEN,bca,160.0,60.0,good,no
60884,Male,ECE,GEN,bca,160.0,60.0,good,no
60885,Male,ECE,GEN,bca,160.0,60.0,good,no
60886,Male,ECE,GEN,bca,160.0,60.0,good,no
60887,Male,ECE,GEN,bca,160.0,60.0,good,no
60888,Male,ECE,GEN,bca,160.0,60.0,good,no
60889,Male,ECE,GEN,bca,160.0,60.0,good,no
60890,Male,ECE,GEN,bca,160.0,60.0,good,no
60891,Male,ECE,GEN,bca,160.0,60.0,good,no
60892,Male,ECE,GEN,bca,160.0,60.0,good,no
60893,Male,ECE,GEN,bca,160.0,60.0,good,no
60894,Male,ECE,GEN,bca,160.0,60.0,good,no
60895,Male,ECE,GEN,bca,160.0,60.0,good,no
60896,Male,ECE,GEN,bca,160.0,60.0,good,no
60897,Male,ECE,GEN,bca,160.0,60.0,good,no
60898,Male,ECE,GEN,bca,160.0,60.0,good,no
60899,Male,ECE,GEN,bca,160.0,60.0,good,no
60900,Male,ECE,GEN,bca,160.0,60.0,good,no
60901,Male,ECE,GEN,bca,160.0,60.0,good,no
60902,Male,ECE,GEN,bca,160.0,60.0,good,no
60903,Male,ECE,GEN,bca,160.0,60.0,good,no
60904,Male,ECE,GEN,bca,160.0,60.0,good,no
60905,Male,ECE,GEN,bca,160.0,60.0,good,no
60906,Male,ECE,GEN,bca,160.0,60.0,good,no
60907,Male,ECE,GEN,bca,160.0,60.0,good,no
60908,Male,ECE,GEN,bca,160.0,60.0,good,no
60909,Male,ECE,GEN,bca,160.0,60.0,good,no
60910,Male,ECE,GEN,bca,160.0,60.0,good,no
60911,Male,ECE,GEN,bca,160.0,60.0,good,no
60912,Male,ECE,GEN,bca,160.0,60.0,good,no
60913,Male,ECE,GEN,bca,160.0,60.0,good,no
60914,Male,ECE,GEN,bca,160.0,60.0,good,no
60915,Male,ECE,GEN,bca,160.0,60.0,good,no
60916,Male,ECE,GEN,bca,160.0,60.0,good,no
60917,Male,ECE,GEN,bca,160.0,60.0,good,no
60918,Male,ECE,GEN,bca,160.0,60.0,good,no
60919,Male,ECE,GEN,bca,160.0,60.0,good,no
60920,Male,ECE,GEN,bca,160.0,60.0,good,no
60921,Male,ECE,GEN,bca,160.0,60.0,good,no
60922,Male,ECE,GEN,bca,160.0,60.0,good,no
60923,Male,ECE,GEN,bca,160.0,60.0,good,no
60924,Male,ECE,GEN,bca,160.0,60.0,good,no
60925,Male,ECE,GEN,bca,160.0,60.0,good,no
60926,Male,ECE,GEN,bca,160.0,60.0,good,no
60927,Male,ECE,GEN,bca,160.0,60.0,good,no
60928,Male,ECE,GEN,bca,160.0,60.0,good,no
60929,Male,ECE,GEN,bca,160.0,60.0,good,no
60930,Male,ECE,GEN,bca,160.0,60.0,good,no
60931,Male,ECE,GEN,bca,160.0,60.0,good,no
60932,Male,ECE,GEN,bca,160.0,60.0,good,no
60933,Male,ECE,GEN,bca,160.0,60.0,good,no
60934,Male,ECE,GEN,bca,160.0,60.0,good,no
